GNa,GNaL,Gto,GKr_,GKs_,GK1,Gncx,GKb,GpCa,PCa_,Pnak,PNab,PCab,SERCA_total,RyR_total,Leak_total,Trans_total
0.679081641,0.551357347,0.668389598,0.432768817,1.198002878,1.012206713,0.733978676,0.676858746,0.673414857,0.91985739,0.545186197,0.973412037,0.90241685,1.216122758,1.109293652,0.901761048,1.009278565
0.828771161,1.395750021,1.434261206,1.021952034,0.734897481,0.703356681,1.078208929,0.923682702,0.783521143,1.040399771,0.700896178,0.620252872,0.478964402,0.939473024,0.744845127,1.58302209,1.509533874
0.748247774,0.937143725,0.909532326,1.515272405,0.900785069,1.43570109,1.449433869,2.129563569,0.892405154,0.867117695,1.653207936,0.580044247,1.026359931,1.161924,0.896825253,0.900137622,0.66439862
1.062273737,0.848482315,1.128110049,1.284434447,0.730161882,1.06991474,0.865272391,1.640850336,1.048832589,0.713619327,0.967229922,1.877939214,1.011940971,1.187050637,1.433641693,1.164895742,0.770335986
0.820905332,1.23617947,1.587396334,0.993439123,1.372218157,0.811373047,1.04895079,0.94843593,1.630811532,1.092194721,1.258995209,0.82694194,1.12570656,0.78228858,0.664633908,0.913350824,1.615674221
1.068492239,0.836844876,0.54057717,1.000128136,1.66212677,0.905327528,0.70818964,0.74289418,1.115448942,0.881527229,1.343242552,0.534909789,0.876480012,1.238099251,1.360623205,1.470320454,1.350150534
1.765104243,1.584596363,1.054088668,0.866896808,0.919500602,1.234651947,1.436848898,0.928423037,1.574284914,0.804540365,0.869706623,0.81988998,1.298189221,0.945420222,1.742744515,0.998163131,1.750469568
1.114655099,1.088766108,1.787032976,1.081681959,1.705312648,1.764417761,0.830194946,0.69963466,1.293637741,0.783077901,0.953948151,1.030705168,1.195934007,1.238202991,1.041531681,0.752712,0.775631057
0.519291292,0.703045684,0.625170643,0.906300792,1.15669453,2.032822191,0.998762667,0.72593741,0.87278621,1.147363131,1.358734902,0.998618001,1.427262842,1.069425743,1.024410827,0.905452672,0.891019955
0.8525718,0.985918934,0.733340025,1.198563341,1.077617773,1.141636921,0.991954678,0.80041135,0.974730273,0.68029231,0.903410061,1.651516477,1.297361619,1.14044588,1.281417142,1.123951084,1.322501545
0.736108816,0.944313731,0.991887832,0.846592618,0.74211202,1.464678969,1.221822996,0.760915622,0.729202791,1.136734625,0.813303035,0.928451267,0.776141746,1.290313473,1.997650804,0.600323975,1.285632549
0.776649088,1.334420863,0.766046497,0.568544945,0.713912925,1.189400028,1.130989675,1.350934358,1.158622633,1.459518162,0.548019747,0.896765301,0.982784589,1.377341272,0.81633761,1.078677836,0.563718561
1.32583637,0.592716426,1.528755109,0.864822776,1.171552961,0.702659106,1.254130621,0.999576925,1.456765202,0.848722221,0.802032208,1.808345332,0.905821124,0.617112551,1.329190563,1.007513818,0.898739832
1.30505322,0.826005748,1.033828876,0.911014492,0.840776001,1.153334601,1.241611456,0.662959651,1.395200678,1.045663835,0.931638241,0.925738416,0.979348298,1.031629625,0.877261334,1.320259753,1.600648014
0.933172898,1.105923958,1.12977261,0.829825594,0.996559763,0.837850528,1.020840866,1.620947936,0.945434838,0.803138248,1.51169502,0.854173883,0.80163703,1.526944342,1.009455546,1.057149791,1.110471358
1.386336845,2.025752063,0.474095104,1.061188675,1.327912755,0.787611053,1.027286603,1.052510199,0.835332748,1.236111323,1.439729146,1.11728176,0.848784167,1.398705144,0.973282232,1.14133319,1.422517974
0.943409278,1.027539467,0.9352002,0.683397507,1.155717377,0.648910727,0.912711079,0.655394855,1.477622647,1.025948085,1.154521455,1.609706763,0.885861572,1.412711472,1.413314329,0.854124322,1.137471337
1.88607308,0.742104019,0.62165837,1.097741845,0.747603501,0.83799366,1.104541164,0.677452434,1.379209811,1.134760922,1.532227633,1.315094585,0.714856762,1.074924346,1.400776525,0.823276544,1.026557859
0.790292691,0.716686514,1.323240237,0.992978584,0.718777342,0.764821315,1.109468009,1.076231037,0.899898319,1.071134095,1.184510642,0.908529462,0.804369098,1.494761586,0.681398534,1.622925215,0.842880064
1.332772993,1.24774089,0.902651898,1.305483144,0.701933172,1.51352662,1.416420903,1.005569232,1.128814192,1.341585503,0.906358105,1.228949319,1.118049119,0.653012067,0.904204304,0.55273705,0.89145222
0.971598997,1.119880543,1.282747615,0.957959301,1.012115829,1.355248719,1.475525116,1.067455247,1.294826811,0.803345578,1.609118456,0.794326783,1.175198763,0.980591061,0.621296204,1.381597383,1.231904843
1.092481924,1.235523576,0.707912262,1.746894162,2.036917365,0.8919047,0.811854325,1.34990346,0.711354977,1.047161125,0.96036145,0.55396504,1.037725552,1.08174445,0.587823472,0.953465489,1.207742231
0.913920259,1.060833339,0.854896207,1.603123791,1.259645818,0.840609928,1.104603955,1.403045146,1.077308443,1.181844899,1.212812702,0.672452785,0.816247166,0.899544847,0.619260901,0.656675394,1.113261141
1.319667327,1.115920161,0.794506048,0.995294037,0.806578936,1.29712121,0.6355369,1.294124083,1.161171129,1.26102905,0.840645296,0.987765174,0.635556181,1.156542809,1.141997046,0.800169649,1.450645635
0.883999976,0.889363683,0.807255569,0.819399594,1.155940264,0.76940435,1.020879112,0.880261168,0.962223311,1.785510969,0.849967403,1.011425383,1.009488612,0.565082774,1.358297405,1.047448358,0.877915546
0.967826667,1.732571887,0.717448689,0.844965117,1.082033119,1.744118214,1.08025904,1.395623218,1.253307183,1.240709855,1.471469703,1.045270301,0.916671561,1.057771431,0.91305926,0.499871951,0.965812784
0.895933015,0.937009276,1.448996467,1.025064996,0.991070752,0.820038664,0.846053105,0.97018263,1.039123996,1.123650502,1.633251357,0.698263325,1.693803589,0.744048095,2.162712954,1.061609442,0.876675527
0.887457871,1.588266598,0.883558187,0.873500859,0.674419476,0.703156109,0.840628152,1.114057859,0.538652117,1.221654884,0.865598594,0.99869713,0.875633162,1.162797962,1.163631977,1.835902736,0.676812636
0.692786106,0.842790113,0.859316302,0.875965692,0.868769012,0.858030014,0.931331916,1.137087962,1.396701265,0.896293294,1.730185635,1.441811999,0.745231649,0.577841175,1.1030547,1.108822384,0.600448356
1.111397965,1.364700683,1.502159794,0.759208462,1.198878651,1.202344396,0.9904236,0.729379416,0.717958806,1.248765595,0.603734868,1.043043156,1.388037196,0.89785643,0.65852946,1.110057861,0.805817328
0.770756631,1.052640194,1.84545266,1.37194982,0.994938146,1.154594999,2.056125857,1.522255736,0.671312834,1.056978384,1.376379486,1.090461851,0.979758548,1.090364392,0.785430897,0.578049643,0.724894045
0.961827333,0.751668988,1.553263061,1.317446802,0.771994151,1.380554814,1.395313155,0.792844796,1.175819741,0.894740026,1.455341129,0.884652675,1.279202707,0.976422264,1.18876853,1.68415434,0.879934602
1.597892431,0.877024828,1.100192575,0.83980228,0.624603216,0.752615673,1.482413197,0.882900581,0.955945055,1.094186671,1.423395841,0.925383756,0.774342245,1.19106101,0.534463401,0.702932395,1.247195513
0.681777463,1.174808375,1.151241337,0.700969824,0.978697092,1.617087526,0.862382616,0.667468032,1.048778901,0.845314595,0.897976272,0.983684599,0.891872197,0.73380046,0.781863258,0.735611414,0.833977026
1.045292009,0.848057911,0.962367065,1.0763745,1.086348732,1.100335764,1.387026128,0.901978485,1.112416774,0.830618557,0.572532915,1.530191981,0.899084302,1.358748427,1.197871093,0.835959397,1.775366076
1.310977656,0.76117643,0.823557026,1.214014829,1.433223194,0.992117212,1.671264521,0.962385979,1.240378259,1.001010515,1.388446206,0.990628616,0.636039538,1.094914503,1.02728636,1.171668244,1.106785476
1.220439971,2.188129926,0.824944478,1.322713888,0.840860167,0.76145225,0.714020533,1.188402958,1.010023135,1.299669108,0.944590217,0.942231261,0.978112806,1.201679357,0.695496047,0.575257076,1.147576686
0.863093716,1.179528541,1.00551486,1.050721759,1.426595824,1.376813518,1.001078338,0.85256866,0.698977684,1.099361322,2.001552594,1.069816562,0.71937893,0.692284379,0.85299008,0.325414811,1.13339385
1.033731575,0.906535478,1.500605708,0.879569367,0.840454937,1.320209603,1.00165449,0.826672017,1.293689172,0.865686077,1.563476961,0.836787414,0.828110887,1.112795697,1.479235995,1.115945843,1.260644834
0.962231269,1.329212955,0.963339042,1.877577084,1.081214075,0.849044426,1.030587938,0.802622148,0.633023676,1.110637404,1.072355555,0.77609033,0.78542169,0.863099545,0.739550354,2.242085089,1.11790909
1.135754141,1.446082938,1.225414355,1.316523952,1.155142421,0.636262879,0.796149739,1.374311436,0.942305747,1.080863694,1.181136785,1.058691633,0.877712225,0.64258897,1.125210232,0.776293693,0.859976399
0.834527898,1.140948264,1.602318881,0.712151501,1.109151823,1.170014689,1.367780294,1.459305618,0.717656776,1.018582489,1.446588616,1.521950576,1.440436937,2.020085588,0.45566063,0.905240008,0.903399817
0.855241824,1.53214691,1.017947188,1.333991491,1.633087126,0.916603124,0.884365172,0.673588496,0.92017719,0.807019202,0.936331564,0.803716084,0.709350983,0.892877225,1.004397411,0.764371476,1.11145705
0.924782302,1.314583634,1.997416761,1.289549627,1.212649046,1.001417016,1.039703892,1.190565949,0.847135954,0.639053158,1.137387035,1.125373632,0.779453162,0.686585064,0.656371043,1.087988348,1.797436998
1.158528952,1.044086886,1.07146703,2.033264291,0.791060788,0.953451441,0.81700276,1.238888316,1.079563477,0.906486913,1.249360884,1.036475695,1.061977278,1.603446494,1.175376208,1.009967561,0.668630409
1.193857051,0.810539596,0.930198557,0.770415661,1.055992364,1.070754942,1.687783248,1.725233216,1.375049694,1.384301411,0.704053027,0.753917963,0.618885422,2.58538888,1.100319061,0.819647423,1.002380598
0.537402243,0.806811661,1.172098622,1.010719136,0.607217364,0.862907568,0.955978301,1.024699813,0.604331076,1.079611038,1.582040395,1.140694271,1.496449684,1.120869039,1.19329606,0.867177614,0.945958376
0.96420455,0.847228036,0.820854152,1.543689452,0.965492245,1.20801732,1.119175394,0.737516955,0.56724869,0.650426519,1.086305302,1.255898023,0.892272013,0.67254189,1.029321115,1.391405482,1.082881615
0.881368074,1.462923212,1.315599094,0.879065879,0.667698768,0.760282572,1.105168717,0.720523945,0.89039924,0.96393583,0.820424609,0.934359749,0.847679819,0.668526311,1.247294461,0.758915634,1.364123078
0.911772422,1.475019556,1.081475776,0.886316011,0.780292294,0.856273775,1.127466195,1.289352649,1.014507514,0.862537267,1.105868637,0.88117529,1.541780552,0.896475516,1.309291885,1.337100079,1.017133348
1.299010893,0.582109562,1.010173424,1.020958184,1.115916492,0.76685472,0.65504417,0.453158248,1.177661279,1.381820597,0.875203272,0.825065398,0.674769265,0.957234943,1.032244452,1.227163844,1.036979271
0.633239278,0.838611375,0.664232405,1.242441552,0.969389998,0.573554827,1.115919136,0.758264938,1.499472321,1.01578261,1.071189786,1.169884377,1.019661706,1.066999112,0.908389509,1.212899775,0.48106069
1.369522264,0.944405175,1.189389409,0.836399778,1.053190855,0.839294961,1.40988446,1.151404902,1.511009592,0.987550184,0.982364587,1.544217348,0.488193051,0.604734242,1.462322542,1.764840572,0.940416754
1.917568507,1.05855926,0.872268398,0.866616957,0.926039064,1.270743502,0.950094186,1.842627865,0.90311592,0.806737613,1.177455671,1.148845908,0.533571121,0.955996758,0.576916555,1.057176451,1.257966741
1.253438187,1.156297699,1.261916099,0.983145268,0.988516026,1.358164616,1.385671927,0.868273027,0.583224014,0.502280371,0.614606181,1.143547494,0.792349835,0.974724592,1.117190767,0.659770484,0.774858423
0.786205692,0.876538347,1.266369116,0.85878102,1.231574154,1.107492113,1.059245384,1.339785762,1.900369341,1.55301755,0.621754382,0.687940244,0.54703697,0.695438525,0.519663572,0.712209973,1.501236452
2.234944922,1.12439501,1.351478511,0.957147115,0.919547567,0.790562626,1.049427695,0.640900794,0.774901041,0.725592023,1.051798437,1.910296878,0.590544287,1.109627303,0.821822827,0.7229296,1.031500017
1.015453838,1.259294609,0.755297052,0.9552204,0.600431227,0.891387747,1.345351801,0.592319253,1.124406449,0.666576744,1.067904456,0.919837184,0.618061921,0.760848839,0.943738281,1.021736529,0.944221958
1.489687555,0.943330081,0.792336533,0.796447442,0.977575649,1.321412518,0.880407634,1.298837549,1.070319644,0.844510759,0.782574102,0.96947741,0.762237435,0.787964064,1.175552748,1.169409798,0.910810771
0.900340551,0.965942658,1.448381195,0.850461364,0.541784681,0.679319276,1.091174487,0.937313314,2.282798455,0.654081718,0.929451453,0.66222571,1.382310251,1.250044746,1.588608054,1.229068597,0.344710449
1.098051372,0.783079792,1.08872919,0.980324775,0.848530681,1.020626724,1.166365054,1.409068455,0.764767406,0.842373538,0.805579885,1.602857632,1.372613114,1.495266019,1.077649857,0.786225406,1.226205395
1.163948206,1.321494692,0.629361573,1.186866661,0.95487333,1.180571415,1.466729772,0.825452372,1.571106975,0.75350617,1.012324841,1.377192385,0.907606921,0.75520787,1.529566306,1.1149314,0.563209637
0.600389877,1.267789454,1.516113232,0.946642881,0.761459717,1.444956121,0.857948684,0.782280752,0.684866628,0.643846839,1.086252562,1.266864972,0.983135633,0.939031793,0.596641019,0.792439456,1.031824803
1.465965474,0.577279253,0.947091678,1.03497024,0.805165624,1.034171733,1.646052913,0.72970376,0.900086459,0.653296521,1.244061281,0.773013885,1.532477937,1.280212512,0.797087311,1.356574716,0.820592352
1.733790465,1.968258218,0.875512748,0.991037117,1.365782066,1.199918406,0.932480972,0.939092844,0.790405996,0.505810021,0.954091689,0.933903528,2.0969624,1.010217659,1.572801317,0.716616576,1.466196741
0.919451606,1.0911433,1.204459375,0.963407598,0.722767901,0.693986436,0.805213991,0.736570852,0.840527304,0.751896117,1.451528619,1.088760776,0.777481684,1.086589052,1.101754212,0.755168221,0.699945976
1.299316012,0.738123224,1.014120122,1.025246709,1.027742741,0.825751528,0.934348824,0.912037274,1.499109508,0.706907774,0.940095662,1.134645665,0.721471208,1.26863999,0.444613109,0.862623513,1.60051287
1.268052802,0.972499306,0.89220003,1.232167616,2.003945317,0.922636698,1.538958999,0.85061916,0.878955025,1.215579096,0.762909563,0.603517672,0.48373187,0.953442349,1.103696015,1.466122362,1.036552701
1.074835995,1.226112945,0.74779152,0.977338593,0.835824208,0.931371742,1.991713014,0.656228104,1.010305885,0.908218582,1.120544594,1.314812928,0.82112976,0.650424582,1.289684921,0.742572055,0.80688115
0.633348475,1.595000752,1.031327054,0.932182373,1.274236806,1.27362089,0.927974264,1.391942012,1.116493968,1.390969267,1.082250246,1.689822906,0.790601039,1.209159363,1.834398904,0.883375896,1.209722239
0.900798486,0.998934295,1.203622115,2.010822545,1.304641623,0.929391093,0.55325481,1.077580267,1.081439745,0.788640891,1.353643678,1.19252166,0.864282137,0.814519985,0.869160537,0.716645364,0.854907266
0.508340376,0.587668822,1.008008869,1.103567271,0.752278285,1.174605858,1.458934795,1.227675872,0.625616075,0.803185885,0.774031122,0.817597279,0.776868346,1.773533736,0.904936266,0.955301805,1.089706809
0.710000278,1.151377947,1.111173758,0.705883191,1.401716294,0.980177388,1.043423563,1.033328449,0.847900709,0.577305132,0.961497727,0.951800326,1.064179352,1.061187617,0.659758398,1.116255739,0.695489176
1.198367719,1.615301725,0.540510478,1.282458134,0.952517753,0.977660272,0.844744343,1.072772498,0.925347847,0.830581655,0.850797004,1.158919516,1.391226826,1.115032316,0.957175788,0.7106953,1.099037919
1.068712437,1.300012511,0.862556836,0.86530076,0.925188265,1.065856698,1.842422221,0.76961226,1.494778545,0.937414501,1.309137963,0.851919239,0.925186532,1.333306858,1.46233676,1.334166138,0.844400466
1.127790385,1.171627814,0.470591332,1.007295767,1.875111318,0.94503722,0.824269584,0.739094144,0.580835365,0.863439023,1.094643404,1.079005574,1.266668885,0.836951815,1.15912003,1.184884619,0.98724044
0.682726692,1.086020201,0.757279222,0.805309549,1.141441758,1.38800624,1.05235543,1.479131267,0.756510103,1.106771729,0.852767634,0.454086306,1.256153956,1.754975818,1.161708966,1.511189238,1.017851596
0.769709955,0.785998989,1.391960031,0.865793864,1.027812427,0.670357196,0.946561364,0.614000189,0.809995116,1.255894007,1.670120951,1.029601129,1.379854892,1.244091864,0.479667932,0.584224479,0.77879557
0.61874058,0.815889708,0.756272928,1.391060586,0.832774318,0.681945952,0.882602928,0.814248053,1.081823629,0.932966745,0.640404627,0.896564169,0.835262702,0.774499054,1.268920316,0.967849237,0.627605236
0.902570164,1.084715083,1.112320239,0.675732676,1.44244957,1.078245548,1.044038197,1.499590402,1.04888589,0.596494382,0.995193654,1.438771826,1.082640325,0.601672482,1.389484271,0.982932002,1.059257115
1.128429735,0.327370286,0.607064088,0.780045865,0.678827717,1.047115496,1.046642998,0.812260679,1.420256201,0.78944529,0.901515628,0.764189878,1.016520097,0.658199747,0.910594586,1.282866872,1.276515442
1.129771903,0.871625692,1.14472093,1.052991918,0.909532939,0.996013078,1.20005898,1.243347599,0.798590665,0.671523678,0.881865527,1.108318212,1.125468914,0.875675274,0.794773641,1.864717825,0.968942988
0.921171498,1.02113472,0.908597663,0.73105608,1.159377035,1.540237454,1.057027417,0.799919065,1.017072557,1.358105942,1.707350906,1.03479463,0.878108431,1.177484613,1.051980878,0.838124634,0.581492933
0.83366793,0.921170028,1.422936856,0.836631466,1.118076919,1.312255056,1.071970871,1.025765734,0.832631401,1.287105475,1.630008432,1.096577824,1.073163614,1.363713573,0.905498882,0.857565345,1.172993637
1.306755186,0.644577221,1.488709759,0.80317253,1.074187782,0.869042033,1.238710829,0.653607098,0.726012447,1.631849296,0.746308144,1.018870979,0.786933532,1.044994895,1.423014942,1.020818946,1.678425102
0.918151488,0.769347546,1.116892258,0.684887597,0.589855108,0.888642787,0.580125243,0.763813575,0.848580217,0.605853162,1.18432834,0.828494888,0.658558611,0.920729776,0.950891762,0.521063088,1.480271124
0.590926422,1.810175573,0.95498087,0.64273857,0.757438145,1.082001061,0.649249378,0.867566308,0.97000723,0.880301515,1.063005272,0.927599816,1.058886845,0.513746111,0.562444897,0.726059351,1.024245404
0.803051477,1.482500299,1.404808909,0.948254893,2.711930513,0.896198819,1.343150212,0.981271135,0.596035197,1.757601882,0.72682797,1.779343495,1.2126637,1.117729061,0.957311973,1.076333728,1.76305905
0.935698742,0.872255018,0.88372016,0.949571471,1.204015522,1.02681609,0.795952278,1.641463856,0.77038036,0.905624076,1.02432025,0.738802601,0.678345484,0.449648511,1.896291246,0.803236547,1.286618995
0.742122096,0.987956174,1.129102841,0.709748875,1.432514561,1.431970714,0.97120963,1.202381558,0.693793913,1.187157907,0.962238434,0.750420217,1.828421022,1.006043652,1.142995367,1.544744911,1.392199823
0.75989742,0.759992583,1.380471474,0.960108072,0.87510337,1.025064059,1.364421381,0.953451326,1.097225427,0.499263392,0.818505502,0.825515856,0.795654449,0.881058077,0.862950081,1.218138159,1.538526143
1.691902033,1.469489785,1.028491048,1.606454615,1.076198692,0.73633043,1.402634431,1.953730478,0.792728784,0.740494416,1.407053645,0.664214799,1.449030707,0.95482939,0.787759865,0.83990056,0.861311373
0.70700452,1.151156579,1.351646406,0.77263171,1.10552016,0.608936818,1.232523368,0.71414959,1.273678269,1.138907557,0.883892357,1.491043258,1.04687638,1.653988702,1.002572832,0.586539323,1.660335972
1.319588654,0.805193961,1.201475487,1.284663144,1.355168541,1.161502791,0.987831365,1.044296365,1.094944304,0.801285056,1.179542875,0.564613787,1.051239262,1.061114267,1.068462704,1.702083628,1.447538811
1.068339091,1.313362492,0.83748572,0.933052363,0.591951338,1.021170647,1.320610684,0.728001032,0.935433364,0.80474934,0.784646103,1.020385119,1.248419027,1.126406631,1.324105924,0.508057225,0.735917792
1.110015123,1.411326097,0.825400037,0.8340314,0.91801045,1.231910412,1.032445678,1.401734637,0.793279571,1.131269092,1.123171671,1.092989545,1.685240188,0.698140042,0.826029841,0.737103198,1.403150951
1.252833012,0.610529939,0.578818875,1.348788438,1.194815619,1.087653114,1.336588238,1.020484291,1.04286481,0.769151211,1.002855742,0.76551234,0.866607092,1.042498904,1.617449396,1.119921964,1.129577266
1.434907427,1.190205134,1.019285338,0.878171991,1.196219338,0.603472289,1.012598573,1.327069737,0.933900344,1.18892052,1.053090404,0.862396452,1.650995835,1.12635106,1.043210445,0.69964684,0.943702227
0.917065622,0.691603734,0.9809932,1.046720638,0.864707628,1.632102974,1.507825658,1.528321739,1.193892017,1.263645299,0.821048362,0.714105084,1.074605836,1.408671179,0.718736851,0.93925832,0.644149519
1.446647529,1.409218815,0.73513605,0.808390176,0.969817319,0.888218935,0.853622443,0.468902471,1.210463106,0.932089301,1.231223549,0.409195107,0.913571222,1.265953373,1.368273387,0.909222231,1.169007025
1.318589135,1.802331746,0.760765148,1.877574828,1.066454109,0.786855728,0.784191624,1.035962032,1.042276088,1.131193632,1.28159066,0.735390964,0.812980842,0.79638974,0.837666003,1.112428967,1.10762128
0.741076969,0.906871172,1.196157419,0.961864404,1.540492128,0.782299169,1.092265263,1.412571244,0.772533741,0.983312273,0.694596545,0.647791788,0.755462817,1.116601135,0.930488712,1.191141256,1.361139188
1.261932534,1.254195738,2.028295003,1.255032318,0.639160535,1.092786185,1.221675206,1.32683553,1.277802199,0.862800453,1.008342038,1.06686143,1.83803788,0.617945388,1.292662001,1.427503458,0.837629231
0.973652804,0.733426271,1.030662386,1.649446839,0.887147398,1.207142437,0.714335983,0.758435338,0.689551672,0.650245496,0.753702635,0.875798654,0.610753733,0.858940188,0.792569083,0.788108422,0.909326681
0.998561673,1.134631958,1.609058416,1.227992492,1.039579241,1.385145443,1.952209467,0.856338605,1.289831844,0.783332348,0.687605798,0.978123255,0.555148647,0.619044319,0.983025868,1.197419808,1.265713275
0.94748762,1.172343519,2.112464047,1.809488879,0.982343333,1.528565431,0.830128186,1.110977755,1.044279133,1.257328401,0.694556659,1.05188929,1.103655197,0.734486655,0.888631269,0.629240271,0.802391389
0.900425302,1.052083405,1.289671591,0.725627235,1.092082752,1.385340099,1.334283669,0.619815202,1.24558512,0.950630234,1.513496169,0.900636338,1.084183058,1.165622701,0.477900114,0.831772372,0.888132739
0.511856739,1.286610514,0.831822843,1.421407819,0.750157479,1.331009582,1.234954328,1.182899365,0.73242131,0.947910972,0.868505324,0.875020828,0.614865261,0.953879129,0.942482925,0.779260228,1.210701787
0.928249286,1.170550262,1.066057403,0.487135425,0.793163696,0.885297978,0.847049693,0.666383604,0.987148427,0.950954333,1.467966249,1.235708411,0.961636184,0.578313408,0.64276004,0.798179974,0.877990966
0.778538492,0.828085716,1.079778079,0.844834208,0.691753252,0.846866441,0.815394955,1.230412378,1.068847982,1.177954363,0.871164811,1.033271981,0.758852531,0.672279031,1.030037341,0.885155442,0.666598376
0.613605398,1.227187722,1.791606166,1.248660512,0.907598521,1.503647439,1.091233903,0.513914478,0.957539624,1.023890941,1.18372402,1.422066294,0.671313839,2.091254319,1.500294539,0.92864199,1.090247791
0.756368406,1.023109596,1.34406599,1.320159374,1.895437948,0.906875705,0.935284948,0.44030378,0.911590417,1.044807338,1.011384112,0.679619562,0.883994286,1.935108895,0.756756209,1.000799641,0.706602837
1.266086701,1.049278202,0.985839637,1.55840433,1.189259979,0.998941035,1.041851575,1.586761487,1.160036551,1.083999966,1.185982827,0.743663297,1.116593336,0.614657606,0.81200862,1.373528165,0.811903752
0.937460335,1.086799379,1.135507783,0.860469577,0.528680878,1.358452009,0.845881487,1.089197295,1.337590016,0.72272942,1.45768614,1.03739631,0.897953502,1.435565,1.143089897,1.173159514,2.243114439
1.423267857,0.98490976,1.717173568,0.971873871,0.741931639,0.995019519,0.597611676,1.458310719,0.701000448,1.088165759,1.315615791,1.11858577,0.77155839,0.983620471,1.321966399,0.795269492,0.690244538
1.292182062,0.920931442,1.069147207,0.592472772,0.793113152,0.810710583,0.684012483,1.422179505,1.366111423,0.624899168,1.077841694,0.951492282,1.013797959,1.670071683,1.117541223,0.821243248,1.283274385
1.042365234,1.95946099,0.951200883,0.871347927,1.178047064,0.676589298,0.883859465,0.850421387,1.506728848,1.236215578,1.199939411,1.309726037,1.009863541,0.65392861,0.603953505,1.011398833,1.64713718
1.369295524,1.712827091,0.864558302,0.826885749,1.391761357,0.806455667,1.934804801,1.306282153,0.826438705,0.89399883,1.169484336,1.419808302,1.107372917,0.737551822,1.028337748,0.630739972,1.188705972
1.044986556,0.757511131,1.465127361,1.344976122,0.807704867,0.67012506,1.35157557,1.200278007,1.010835612,1.079615562,1.232628226,1.593884231,1.109595158,0.794576882,0.862400361,1.570448113,0.822870027
1.413993607,1.100513721,1.936841471,0.922772978,1.210963619,0.994206103,1.138460098,0.620690721,1.077771132,1.257257499,0.998281799,1.007801615,0.534311056,1.451446266,1.108095508,1.17960287,1.217026057
1.530366546,0.714852147,0.977842854,1.384357102,0.995644643,1.212734421,0.615105936,1.110293349,1.384063929,0.51066782,0.93174763,0.734137587,1.194646956,1.386906564,0.939095199,0.855759103,1.717163541
1.120957386,0.900885015,1.164391818,0.693051997,1.006490261,0.76665951,0.94413431,1.229803458,1.800023281,0.873180988,1.173483162,1.027197109,2.304297447,1.05590555,0.83603605,1.35075989,1.319751723
0.82528574,0.874236309,0.926723525,1.031973301,0.845262098,1.138865364,1.151685942,0.776645608,1.119380831,0.714225213,1.280776939,1.241111771,0.742271295,1.26435163,0.920461451,0.978443352,0.921716926
1.717407561,1.308432107,1.008874119,0.799097059,1.025534734,0.741347444,0.97413327,1.326603446,0.974091986,1.430226469,0.861181096,1.104080936,0.657018858,0.855076513,1.351852019,0.710819453,0.955066412
0.745388025,0.758482445,1.280104246,1.001971464,1.118781151,0.846573235,0.963298892,1.285428692,0.679605456,0.796479549,1.35821743,0.77185661,1.140862064,0.687933288,1.218122247,1.040746589,0.737759772
1.461334863,0.953818852,0.763693022,0.715059238,0.688964853,1.126974479,1.10718188,0.790513041,1.253837138,0.72638499,1.562377737,0.921150052,1.253566753,1.003689307,1.014829919,0.85851076,1.803225966
1.232937401,1.438177916,0.90309481,1.544335428,1.142447818,0.63996569,0.868156999,0.95737077,1.210915828,1.238390009,1.232591974,0.63272106,1.497285042,1.280222615,1.131625806,1.590195439,1.740347168
1.012650199,1.138054501,1.036769481,1.062730548,1.059976161,1.385375749,0.438402828,0.99823402,0.927622988,0.86882704,1.04414965,0.918069551,1.005454889,0.609585938,0.715848102,0.894050325,0.950170046
0.701739305,1.201865634,1.041277782,1.511452307,1.177886388,0.704906044,0.513979456,1.042655695,0.934127368,1.181007457,1.315466894,1.045647277,0.805407237,1.433885553,1.015687336,0.852334031,0.871764428
1.164611534,1.134431999,1.106363481,1.146024541,1.152203629,1.001914701,1.671091795,0.930690297,0.776443477,0.883534103,1.426023529,1.421323676,0.937774391,1.04632179,0.580251913,1.328006585,0.968268211
1.355334599,0.921261099,1.137977306,0.806255686,0.852525801,1.176446851,0.938444409,0.625192825,0.85098607,2.393729831,1.159336845,0.884525069,0.579357649,1.041518237,0.397051626,0.758043553,0.646270753
1.380002314,1.16740684,0.875377737,0.613876576,0.852186028,0.700701363,1.137513286,0.838881196,1.529625939,0.965399681,0.634030603,1.240122668,0.861757262,1.203605352,1.107152294,1.122248449,0.906680801
0.960520247,0.96218972,0.646152229,0.99453519,0.699680801,1.039130155,0.704734883,1.505055185,1.279273766,0.850647089,1.857782904,1.291777463,0.536963467,0.684048675,0.810029793,0.906369603,0.674714656
0.854863379,0.95159901,0.848263712,0.973869649,1.509312101,0.577445374,0.749432265,0.868251044,1.181071384,0.735705378,0.854332996,0.69185394,1.36927677,1.108107495,1.186459572,0.99554327,0.741384728
1.047089291,1.239449347,1.242668164,0.974516601,1.639581346,1.057077838,0.886126446,1.032070353,0.831277966,1.229071695,1.595242611,1.077322164,0.664818579,0.826131358,1.128527065,0.977282037,1.513963052
0.650438789,1.209119945,1.222114863,1.690813994,1.02592815,1.082101075,0.623365199,0.87101008,0.638863308,0.956581291,0.791486341,0.998655347,0.777081543,1.462773588,1.950752233,1.046863555,1.088366654
